,Entity's Name,LOC Count,Header Count,Annotation Count,Inner Entities Lines,Total,Entity Type
,/:org.axiondb.engine.commands.CreateSequenceCommand,50,5,0,0,55,CLASS
,/:org.axiondb.engine.commands.InsertCommand,123,17,0,0,140,CLASS
,/:org.axiondb.engine.commands.CreateTableCommand,99,11,0,0,110,CLASS
,/:org.axiondb.engine.commands.CreateIndexCommand,97,12,0,0,109,CLASS
,/:org.axiondb.engine.commands.DropConstraintCommand,52,5,0,0,57,CLASS
,/:org.axiondb.engine.SortedMapIndex,198,30,0,17,245,CLASS
,/:org.axiondb.engine.SortedMapIndex$IntMapEntry,17,0,0,0,17,INNER_CLASS
,/:org.axiondb.engine.DiskTableFactory,7,5,0,0,12,CLASS
,/:org.axiondb.engine.DiskDatabase,179,21,0,0,200,CLASS
,/:org.axiondb.engine.IntArrayIndexLoader,62,16,0,0,78,CLASS
,/:org.axiondb.engine.IntBTreeIndex,118,22,0,0,140,CLASS
,/:org.axiondb.engine.TransactionManagerImpl,113,12,0,0,125,CLASS
,/:org.axiondb.engine.ObjectArrayIndexLoader,66,17,0,0,83,CLASS
,/:org.axiondb.engine.FindBindVariableWhereNodeVisitor,35,4,0,0,39,CLASS
,/:org.axiondb.engine.BaseRow,56,2,0,0,58,CLASS
,/:org.axiondb.engine.SnapshotIsolationTransaction,164,29,0,0,193,CLASS
,/:org.axiondb.engine.SortedMapIndexLoader,52,16,0,0,68,CLASS
,/:org.axiondb.IndexFactory,3,1,0,0,4,INTERFACE
,/:org.axiondb.LeafWhereNode,70,4,0,0,74,CLASS
,/:org.axiondb.Transaction,10,2,0,0,12,INTERFACE
,/:org.axiondb.ComparisonOperator,113,2,0,0,115,CLASS
,/:org.axiondb.Database,25,4,0,0,29,INTERFACE
,/:org.axiondb.ConstraintViolationException,16,1,0,0,17,CLASS
,/:org.axiondb.WhereNode,3,1,0,0,4,INTERFACE
,/:org.axiondb.InWhereNode,40,6,0,0,46,CLASS
,/:org.axiondb.ColumnIdentifier,104,1,0,0,105,CLASS
,/:org.axiondb.TransactionManager,7,1,0,0,8,INTERFACE
,/:org.axiondb.Selectable,6,1,0,0,7,INTERFACE
,/:org.axiondb.IndexLoader,4,2,0,0,6,INTERFACE
,/:org.axiondb.util.Utf8InputStreamConverter,18,4,0,0,22,CLASS
,/:org.axiondb.util.ObjectBTree,828,18,0,0,846,CLASS
,/:org.axiondb.util.IntIteratorIntListIterator,46,6,0,0,52,CLASS
,/:org.axiondb.util.DataOutputOutputStream,55,5,0,0,60,CLASS
,/:org.axiondb.util.BTree,807,18,0,90,915,CLASS
,/:org.axiondb.util.BTree$BTreeValueIterator,54,0,0,0,54,INNER_CLASS
,/:org.axiondb.util.BTree$StateStack,23,0,0,0,23,INNER_CLASS
,/:org.axiondb.util.BTree$State,13,0,0,0,13,INNER_CLASS
,/:org.axiondb.util.IntListIteratorChain,109,8,0,44,161,CLASS
,/:org.axiondb.util.IntListIteratorChain$SingleElementIntListIterator,44,0,0,0,44,INNER_CLASS
,/:org.axiondb.util.ExceptionConverter,58,6,0,0,64,CLASS
,/:org.axiondb.util.BufferedRandomAccessFile,77,5,0,0,82,CLASS
,/:org.axiondb.FromNode,117,1,0,0,118,CLASS
,/:org.axiondb.BinaryBranchWhereNode,63,3,0,0,66,CLASS
,/:org.axiondb.types.LobSource,6,4,0,0,10,INTERFACE
,/:org.axiondb.types.FileLobLocator,39,6,0,0,45,CLASS
,/:org.axiondb.types.LongType,63,5,0,0,68,CLASS
,/:org.axiondb.types.FileOffsetLobLocator,25,7,0,0,32,CLASS
,/:org.axiondb.types.BigDecimalType,95,7,0,0,102,CLASS
,/:org.axiondb.types.ClobSource,59,12,0,0,71,CLASS
,/:org.axiondb.types.IntegerType,63,5,0,0,68,CLASS
,/:org.axiondb.types.LobLocator,3,4,0,0,7,INTERFACE
,/:org.axiondb.types.TimestampType,159,15,0,0,174,CLASS
,/:org.axiondb.types.UnsignedShortType,104,5,0,0,109,CLASS
,/:org.axiondb.types.BaseNumberDataType,46,2,0,0,48,CLASS
,/:org.axiondb.types.FileLobLocatorFactory,26,7,0,0,33,CLASS
,/:org.axiondb.types.FileOffsetLobLocatorFactory,11,5,0,0,16,CLASS
,/:org.axiondb.types.LobLocatorFactory,5,5,0,0,10,INTERFACE
,/:org.axiondb.types.CompressedLOBType,16,3,0,0,19,CLASS
,/:org.axiondb.types.ByteArrayBlob,56,7,0,0,63,CLASS
,/:org.axiondb.types.UnsignedByteType,104,5,0,0,109,CLASS
,/:org.axiondb.types.FileLobSource,43,10,0,0,53,CLASS
,/:org.axiondb.types.ShortType,63,5,0,0,68,CLASS
,/:org.axiondb.types.UnsignedIntegerType,105,5,0,0,110,CLASS
,/:org.axiondb.types.BooleanType,73,9,0,8,90,CLASS
,/:org.axiondb.types.BooleanType$BooleanComparator,8,0,0,0,8,INNER_CLASS
,/:org.axiondb.types.BlobSource,61,9,0,0,70,CLASS
,/:org.axiondb.types.FileOffsetLobSource,31,7,0,0,38,CLASS
,/:org.axiondb.types.BaseDataType,123,17,0,0,140,CLASS
,/:org.axiondb.types.ObjectType,71,12,0,0,83,CLASS
,/:org.axiondb.types.FloatType,61,5,0,0,66,CLASS
,/:org.axiondb.types.CharacterType,84,7,0,0,91,CLASS
,/:org.axiondb.types.StringType,70,6,0,0,76,CLASS
,/:org.axiondb.types.StringClob,69,13,0,0,82,CLASS
,/:org.axiondb.types.CompressedLobSource,34,7,0,0,41,CLASS
,/:org.axiondb.types.AnyType,178,11,0,0,189,CLASS
,/:org.axiondb.types.ByteType,63,6,0,0,69,CLASS
,/:org.axiondb.types.LOBType,199,17,0,0,216,CLASS
,/:org.axiondb.DataType,36,14,0,0,50,INTERFACE
,/:org.axiondb.JoinedRowIterator,5,1,0,0,6,INTERFACE
,/:org.axiondb.constraints.NotNullConstraint,24,5,0,0,29,CLASS
,/:org.axiondb.constraints.CheckConstraint,39,8,0,0,47,CLASS
,/:org.axiondb.constraints.BaseConstraint,54,7,0,0,61,CLASS
,/:org.axiondb.constraints.UniqueConstraint,34,8,0,0,42,CLASS
,/:org.axiondb.constraints.NullConstraint,11,3,0,0,14,CLASS
,/:org.axiondb.constraints.BaseSelectableBasedConstraint,32,10,0,0,42,CLASS
,/:org.axiondb.constraints.PrimaryKeyConstraint,22,6,0,0,28,CLASS
,/:org.axiondb.event.RowUpdatedEvent,8,4,0,0,12,CLASS
,/:org.axiondb.event.DatabaseSequenceEvent,17,3,0,0,20,CLASS
,/:org.axiondb.event.BaseTableModificationPublisher,19,5,0,0,24,CLASS
,/:org.axiondb.event.BaseTableModificationListener,14,2,0,0,16,CLASS
,/:org.axiondb.event.BaseDatabaseModificationListener,12,1,0,0,13,CLASS
,/:org.axiondb.event.TableModificationListener,8,2,0,0,10,INTERFACE
,/:org.axiondb.event.DatabaseModificationListener,7,1,0,0,8,INTERFACE
,/:org.axiondb.event.TableModifiedEvent,10,3,0,0,13,CLASS
,/:org.axiondb.event.DatabaseModifiedEvent,9,2,0,0,11,CLASS
,/:org.axiondb.event.DatabaseTypeEvent,14,2,0,0,16,CLASS
,/:org.axiondb.event.ConstraintEvent,26,3,0,0,29,CLASS
,/:org.axiondb.event.RowDeletedEvent,8,4,0,0,12,CLASS
,/:org.axiondb.event.RowEvent,32,3,0,0,35,CLASS
,/:org.axiondb.event.RowInsertedEvent,8,4,0,0,12,CLASS
,/:org.axiondb.event.SequenceModificationListener,3,1,0,0,4,INTERFACE
,/:org.axiondb.event.ColumnEvent,25,4,0,0,29,CLASS
,/:org.axiondb.BindVariable,31,2,0,0,33,CLASS
,/:org.axiondb.RowSource,6,1,0,0,7,INTERFACE
,/:org.axiondb.Sequence,35,7,0,0,42,CLASS
,/:org.axiondb.SelectableBasedConstraint,5,1,0,0,6,INTERFACE
,/:org.axiondb.TransactionConflictException,8,1,0,0,9,CLASS
,/:org.axiondb.Literal,47,1,0,0,48,CLASS
,/:org.axiondb.Function,6,1,0,0,7,INTERFACE
,/:org.axiondb.RowDecoratorIterator,15,2,0,0,17,INTERFACE
,/:org.axiondb.AxionCommand,9,3,0,0,12,INTERFACE
,/:org.axiondb.Row,9,1,0,0,10,INTERFACE
,/:org.axiondb.Table,39,6,0,0,45,INTERFACE
,/:org.axiondb.TableFactory,3,1,0,0,4,INTERFACE
,/:org.axiondb.expression.ExpressionIdentifier,44,5,0,0,49,CLASS
,/:org.axiondb.expression.Expression,155,6,0,0,161,CLASS
,/:org.axiondb.Transactable,5,1,0,0,6,INTERFACE
,/:org.axiondb.functions.Base64DecodeFunction,30,9,0,0,39,CLASS
,/:org.axiondb.functions.ScalarFunction,3,3,0,0,6,INTERFACE
,/:org.axiondb.functions.AggregateFunction,3,3,0,0,6,INTERFACE
,/:org.axiondb.functions.LowerFunction,34,7,0,0,41,CLASS
,/:org.axiondb.functions.ConcreteFunction,3,2,0,0,5,INTERFACE
,/:org.axiondb.functions.CountFunction,26,8,0,0,34,CLASS
,/:org.axiondb.functions.Base64EncodeFunction,46,13,0,0,59,CLASS
,/:org.axiondb.functions.CoalesceFunction,24,6,0,0,30,CLASS
,/:org.axiondb.functions.LikeToRegexpFunction,95,10,0,0,105,CLASS
,/:org.axiondb.functions.NowFunction,18,7,0,0,25,CLASS
,/:org.axiondb.functions.FunctionIdentifier,35,7,0,0,42,CLASS
,/:org.axiondb.functions.ConcatFunction,38,7,0,0,45,CLASS
,/:org.axiondb.functions.CharFunction,29,7,0,0,36,CLASS
,/:org.axiondb.functions.RowNumFunction,22,6,0,0,28,CLASS
,/:org.axiondb.functions.MatchesFunction,51,14,0,0,65,CLASS
,/:org.axiondb.functions.UpperFunction,34,7,0,0,41,CLASS
,/:org.axiondb.functions.MaxFunction,42,9,0,0,51,CLASS
,/:org.axiondb.functions.BaseFunction,30,5,0,0,35,CLASS
,/:org.axiondb.functions.ContainsFunction,33,7,0,0,40,CLASS
,/:org.axiondb.functions.IfThenFunction,30,8,0,0,38,CLASS
,/:org.axiondb.functions.MinFunction,42,9,0,0,51,CLASS
,/:org.axiondb.jdbc.AbstractAxionBlob,35,5,0,0,40,CLASS
,/:org.axiondb.jdbc.AxionStatement,214,12,0,0,226,CLASS
,/:org.axiondb.jdbc.ConnectionFactory,19,4,0,0,23,CLASS
,/:org.axiondb.jdbc.AxionDatabaseMetaData,632,10,0,0,642,CLASS
,/:org.axiondb.jdbc.BaseAxionStatement,92,8,0,0,100,CLASS
,/:org.axiondb.jdbc.AxionDriver,33,9,0,0,42,CLASS
,/:org.axiondb.jdbc.AxionDataSource,34,7,0,0,41,CLASS
,/:org.axiondb.jdbc.AxionConnection,223,28,0,0,251,CLASS
,/:org.axiondb.jdbc.AxionResultSetMetaData,111,7,0,0,118,CLASS
,/:org.axiondb.jdbc.AxionClob,13,7,0,0,20,INTERFACE
,/:org.axiondb.jdbc.AxionPreparedStatement,266,31,0,0,297,CLASS
,/:org.axiondb.jdbc.AxionResultSet,785,39,0,0,824,CLASS
,/:org.axiondb.jdbc.AbstractAxionClob,40,10,0,0,50,CLASS
,/:org.axiondb.jdbc.AxionBlob,11,5,0,0,16,INTERFACE
,/:org.axiondb.NamedIdentifier,9,1,0,0,10,CLASS
,/:org.axiondb.Column,31,1,0,0,32,CLASS
,/:org.axiondb.FunctionFactory,3,2,0,0,5,INTERFACE
,/:org.axiondb.RowIterator,20,2,0,0,22,INTERFACE
,/:org.axiondb.parser.Token,18,1,0,0,19,CLASS
,/:org.axiondb.parser.TokenMgrError,71,1,0,0,72,CLASS
,/:org.axiondb.parser.AxionSqlParserConstants,195,1,0,0,196,INTERFACE
,/:org.axiondb.parser.AxionSqlParserTokenManager,1355,12,0,0,1367,CLASS
,/:org.axiondb.parser.ParseException,109,1,0,0,110,CLASS
,/:org.axiondb.parser.AxionSqlParser,2723,12,0,0,2735,CLASS
,/:org.axiondb.parser.Parser,3,4,0,0,7,INTERFACE
,/:org.axiondb.parser.SimpleCharStream,321,1,0,0,322,CLASS
,/:org.axiondb.OrderNode,23,1,0,0,24,CLASS
,/:org.axiondb.TransactableTable,2,1,0,0,3,INTERFACE
,/:org.axiondb.AxionException,21,1,0,0,22,CLASS
,/:org.axiondb.BranchWhereNode,2,1,0,0,3,CLASS
,/:org.axiondb.TableIdentifier,55,1,0,0,56,CLASS
,/:org.axiondb.NotWhereNode,33,3,0,0,36,CLASS
,/:org.axiondb.WhereNodeVisitor,3,1,0,0,4,INTERFACE
,/:org.axiondb.DataTypeFactory,3,1,0,0,4,INTERFACE
,/:org.axiondb.RowDecorator,45,2,0,0,47,CLASS
,/:org.axiondb.RowComparator,51,5,0,0,56,CLASS
,/:org.axiondb.Index,11,3,0,0,14,INTERFACE
,/:org.axiondb.Constraint,11,2,0,0,13,INTERFACE
,/:org.axiondb.tools.BatchSqlCommandRunner,62,10,0,0,72,CLASS
,/:org.axiondb.tools.Console,227,16,0,0,243,CLASS
,/:org.axiondb.tools.Defrag,22,3,0,0,25,CLASS
Total,,22265,1898,0,216,24379
